t,x,speed
99,5,52.116405
99,6,55.86673
99,7,60.830135
99,8,53.685677
99,9,61.1256
99,10,61.58592
99,11,60.816475
99,12,54.247112
99,13,51.24075
99,14,51.572224
99,15,51.386044
99,16,51.693
99,17,47.68443
99,18,42.68382
99,19,43.566643
99,20,41.540512
99,21,42.268574
99,22,43.479187
99,23,42.036972
99,24,41.159
99,25,40.95852
99,26,44.46169
99,27,45.44519
99,28,43.65648
99,29,42.85403
99,30,42.637314
99,31,38.97155
99,32,40.933132
99,33,42.52769
99,34,38.882114
99,35,36.486797
99,36,35.934196
99,37,36.001278
99,38,30.797321
99,39,30.03833
99,40,28.224363
99,41,34.792233
99,42,30.12254
99,43,22.105532
99,44,23.758297
99,45,18.701778
99,46,20.747269
99,47,24.194681
99,48,21.4216
99,49,21.101543
99,50,25.026104
99,51,29.864305
99,52,29.604
99,53,29.408867
99,54,23.719955
99,55,22.961735
99,56,19.356009
99,57,25.867214
99,58,17.099724
99,59,19.384113
99,60,28.44485
99,61,33.82061
99,62,23.96369
99,63,20.758368
99,64,18.244343
99,65,32.414116
99,66,25.594515
99,67,20.924227
99,68,25.861935
99,69,20.730793
99,70,24.269028
99,71,21.89958
99,72,43.056446
99,73,38.875805
99,74,30.525146
99,75,28.554754
99,76,34.04165
99,77,27.976187
99,78,34.39239
99,79,34.31292
99,80,35.201466
100,0,39.074097
100,1,46.754795
100,2,47.262947
100,3,53.867786
100,4,54.344093
100,5,55.212154
100,6,53.0365
100,7,52.945786
100,8,46.23625
100,9,51.104534
100,10,50.79216
100,11,49.053814
100,12,46.542572
100,13,45.483112
100,14,46.962666
100,15,46.387173
100,16,46.64
100,17,49.452152
100,18,45.150288
100,19,47.02053
100,20,42.729942
100,21,42.54694
100,22,42.176445
100,23,42.336422
100,24,40.25799
100,25,38.893295
100,26,38.552345
100,27,37.29185
100,28,40.359646
100,29,40.993656
100,30,40.064445
100,31,40.835804
100,32,39.9823
100,33,42.581753
100,34,43.23282
100,35,38.615685
100,36,37.454807
100,37,33.88978
100,38,29.601435
100,39,32.474724
100,40,24.076893
100,41,29.397919
100,42,34.469387
100,43,22.024057
100,44,20.294409
100,45,27.209623
100,46,21.579763
100,47,28.282589
100,48,29.839022
100,49,29.191895
100,50,29.250872
100,51,24.27126
100,52,29.998083
100,53,30.83779
100,54,28.682411
100,55,18.238667
100,56,17.646511
100,57,27.839745
100,58,16.158585
100,59,19.898724
100,60,23.274103
100,61,27.481874
100,62,23.842691
100,63,19.381561
100,64,28.274532
100,65,18.41385
100,66,24.347702
100,67,25.280394
100,68,26.702847
100,69,23.122799
100,70,21.28538
100,71,29.376991
100,72,30.213333
100,73,32.499092
100,74,35.548973
100,75,33.872356
100,76,33.172596
100,77,33.370483
100,78,33.707577
100,79,34.1897
100,80,31.226133
101,0,71.417336
101,1,52.385902
101,2,54.384544
101,3,57.311714
101,4,53.964256
101,5,56.086575
101,6,62.50784
101,7,63.855076
101,8,50.688
101,9,61.82604
101,10,61.514767
101,11,57.18477
101,12,51.291504
101,13,47.021065
101,14,45.25727
101,15,44.243046
101,16,41.78533
101,17,44.176197
101,18,40.77222
101,19,42.254665
101,20,41.984215
101,21,39.350857
101,22,37.017803
101,23,35.276196
101,24,30.551714
101,25,30.875778
101,26,30.058975
101,27,32.01877
101,28,29.081345
101,29,29.844461
101,30,29.657183
101,31,28.35329
101,32,26.19261
101,33,30.877447
101,34,27.859184
101,35,27.509779
101,36,28.543808
101,37,25.605928
101,38,23.385847
101,39,19.67894
101,40,19.859785
101,41,24.819143
101,42,29.117
101,43,20.082886
101,44,17.718374
101,45,27.777721
101,46,17.03
101,47,27.93367
101,48,26.922218
101,49,25.628363
101,50,30.022945
101,51,22.246132
101,52,27.737942
101,53,28.62865
101,54,28.424978
101,55,17.861946
101,56,20.558634
101,57,35.04514
101,58,15.239444
101,59,24.64326
101,60,34.4301
101,61,30.419449
101,62,33.626045
101,63,26.311102
101,64,28.89414
101,65,27.870895
101,66,32.11649
101,67,36.82289
101,68,36.045483
101,69,39.416245
101,70,37.746708
101,71,35.16468
101,72,36.819885
101,73,38.33257
101,74,36.91341
101,75,39.438667
101,76,37.84921
101,77,31.610598
101,78,27.59636
101,79,28.765318
101,80,28.458645
102,0,53.84133
102,1,49.555546
102,2,48.166054
102,3,49.639954
102,4,51.719643
102,5,57.53679
102,6,58.9176
102,7,61.372414
102,8,58.817646
102,9,64.14027
102,10,64.86936
102,11,61.2766
102,12,58.080288
102,13,54.985115
102,14,53.149555
102,15,50.220238
102,16,46.480278
102,17,44.91783
102,18,37.83913
102,19,40.019398
102,20,38.24972
102,21,37.175
102,22,35.28768
102,23,34.30881
102,24,28.517464
102,25,31.161566
102,26,31.529293
102,27,34.732212
102,28,35.151936
102,29,32.44886
102,30,26.64634
102,31,21.984432
102,32,16.868555
102,33,25.50081
102,34,20.067766
102,35,19.178232
102,36,14.979684
102,37,15.6041765
102,38,11.586556
102,39,23.385096
102,40,12.385286
102,41,12.588412
102,42,21.362785
102,43,8.9969
102,44,9.628968
102,45,18.972898
102,46,12.870743
102,47,21.464048
102,48,20.915974
102,49,21.5705
102,50,23.197596
102,51,20.589067
102,52,15.99026
102,53,24.324457
102,54,19.44233
102,55,22.205797
102,56,16.6601
102,57,28.541931
102,58,35.80435
102,59,25.605288
102,60,30.899117
102,61,37.43667
102,62,37.55467
102,63,38.23871
102,64,35.709805
102,65,38.330803
102,66,36.016033
102,67,40.490025
102,68,39.034634
102,69,38.126488
102,70,42.115433
102,71,35.795345
102,72,43.65956
102,73,43.76064
102,74,39.109116
102,75,42.371437
102,76,43.363003
102,77,40.369434
102,78,36.29684
102,79,35.843166
102,80,39.68414
103,0,56.972668
103,1,51.996265
103,2,53.274906
103,3,55.59531
103,4,56.349335
103,5,52.197037
103,6,54.890667
103,7,55.461845
103,8,52.347168
103,9,63.338
103,10,59.939
103,11,60.525074
103,12,51.90486
103,13,50.866444
103,14,50.389927
103,15,45.490284
103,16,47.253902
103,17,43.175484
103,18,38.17701
103,19,38.796055
103,20,35.457752
103,21,31.577333
103,22,29.147554
103,23,31.88334
103,24,33.79352
103,25,33.20391
103,26,29.744925
103,27,26.191515
103,28,26.373762
103,29,21.11026
103,30,24.23642
103,31,20.116865
103,32,16.68508
103,33,23.478102
103,34,16.794472
103,35,18.893286
103,36,14.059106
103,37,14.258996
103,38,19.66053
103,39,17.27627
103,40,15.354707
103,41,14.282321
103,42,13.131596
103,43,12.528105
103,44,16.643763
103,45,22.069582
103,46,18.044888
103,47,23.969175
103,48,23.086964
103,49,20.112654
103,50,28.069262
103,51,23.181713
103,52,21.55005
103,53,18.90758
103,54,25.558558
103,55,27.126
103,56,24.99086
103,57,21.998592
103,58,25.58552
103,59,34.25927
103,60,32.82445
103,61,36.751125
103,62,32.949184
103,63,31.221708
103,64,35.376
103,65,33.996777
103,66,33.695942
103,67,30.39163
103,68,31.663324
103,69,30.719234
103,70,32.598286
103,71,41.903603
103,72,35.909424
103,73,43.420135
103,74,43.64439
103,75,37.651287
103,76,41.866863
103,77,46.09874
103,78,44.47917
103,79,44.752167
103,80,48.46854
104,0,56.585835
104,1,50.352993
104,2,43.963017
104,3,45.768417
104,4,50.191814
104,5,49.67422
104,6,51.3975
104,7,51.084217
104,8,56.16949
104,9,59.726665
104,10,56.274635
104,11,50.940388
104,12,47.1416
104,13,45.580597
104,14,39.856445
104,15,41.780445
104,16,36.988914
104,17,36.95297
104,18,31.892933
104,19,31.68187
104,20,28.443136
104,21,25.369091
104,22,24.219807
104,23,22.841793
104,24,22.85111
104,25,25.742908
104,26,26.881691
104,27,24.908775
104,28,18.658146
104,29,14.615159
104,30,13.17993
104,31,21.291666
104,32,11.245246
104,33,15.77189
104,34,14.58506
104,35,23.013466
104,36,16.054443
104,37,14.217512
104,38,19.028906
104,39,15.944723
104,40,17.756771
104,41,22.953903
104,42,20.087246
104,43,25.180346
104,44,27.168533
104,45,26.010794
104,46,24.57487
104,47,30.06518
104,48,31.205103
104,49,31.714766
104,50,29.099009
104,51,36.212273
104,52,40.502373
104,53,32.480404
104,54,32.769764
104,55,32.604
104,56,30.981817
104,57,30.462515
104,58,31.589556
104,59,32.782444
104,60,36.626682
104,61,38.68289
104,62,40.462547
104,63,39.114143
104,64,35.56358
104,65,36.784397
104,66,34.801556
104,67,35.874454
104,68,31.160698
104,69,29.076834
104,70,35.43838
104,71,37.202286
104,72,35.067818
104,73,46.238026
104,74,45.50817
104,75,39.54766
104,76,49.239258
104,77,45.8022
104,78,47.840973
104,79,46.313217
104,80,47.869717
105,0,74.58652
105,1,52.190113
105,2,49.9246
105,3,51.379288
105,4,50.70051
105,5,54.89825
105,6,54.17714
105,7,55.377216
105,8,44.09832
105,9,51.46577
105,10,53.530933
105,11,44.694145
105,12,34.68921
105,13,34.74051
105,14,33.533176
105,15,30.284685
105,16,32.7995
105,17,26.774134
105,18,26.661318
105,19,27.713795
105,20,20.601398
105,21,18.564001
105,22,12.698916
105,23,13.926509
105,24,19.446125
105,25,18.009115
105,26,16.354696
105,27,18.416542
105,28,9.986008
105,29,13.5082655
105,30,11.677161
105,31,16.581142
105,32,12.336189
105,33,15.042979
105,34,13.510257
105,35,16.233597
105,36,17.135508
105,37,21.344
105,38,22.933458
105,39,25.905748
105,40,22.701591
105,41,26.90606
105,42,25.659492
105,43,28.443638
105,44,31.60018
105,45,31.943855
105,46,33.133644
105,47,29.157782
105,48,32.482777
105,49,33.376884
105,50,35.05663
105,51,40.571613
105,52,37.419025
105,53,39.45723
105,54,39.811806
105,55,43.383102
105,56,39.88835
105,57,35.92076
105,58,35.0785
105,59,36.19421
105,60,40.028038
105,61,43.599174
105,62,40.17543
105,63,35.636517
105,64,40.33943
105,65,41.212845
105,66,42.629887
105,67,43.096046
105,68,43.7813
105,69,42.73238
105,70,42.807007
105,71,45.185215
105,72,42.69756
105,73,48.91288
105,74,49.11547
105,75,43.57216
105,76,49.11583
105,77,46.53848
105,78,46.750137
105,79,46.4816
105,80,48.59409
106,0,62.025333
106,1,47.366222
106,2,48.05997
106,3,51.584
106,4,51.321655
106,5,48.332954
106,6,53.258823
106,7,51.941494
106,8,49.51254
106,9,42.815563
106,10,49.446774
106,11,35.323853
106,12,33.309772
106,13,33.25996
106,14,25.318611
106,15,26.555082
106,16,26.106667
106,17,28.897812
106,18,16.520515
106,19,22.662079
106,20,21.0082
106,21,12.926938
106,22,14.508266
106,23,12.558767
106,24,14.111241
106,25,22.45299
106,26,15.121848
106,27,15.002088
106,28,12.406108
106,29,10.055846
106,30,14.424907
106,31,15.250172
106,32,19.18786
106,33,21.82798
106,34,19.802914
106,35,24.368
106,36,22.794521
106,37,25.068153
106,38,25.022242
106,39,26.000158
106,40,27.469166
106,41,27.809595
106,42,26.654724
106,43,27.693281
106,44,29.038725
106,45,30.620052
106,46,31.10375
106,47,32.493114
106,48,31.445492
106,49,33.113213
106,50,32.54955
106,51,33.96572
106,52,34.50965
106,53,34.7781
106,54,35.82057
106,55,37.286377
106,56,34.27385
106,57,38.75821
106,58,41.04142
106,59,42.85169
106,60,41.25554
106,61,43.802475
106,62,44.95592
106,63,39.430496
106,64,39.119244
106,65,41.394276
106,66,41.36106
106,67,42.05631
106,68,46.21506
106,69,50.127735
106,70,52.100315
106,71,50.234524
106,72,48.62959
106,73,51.02017
106,74,49.469242
106,75,54.544
106,76,57.282703
106,77,51.753654
106,78,52.172
106,79,50.893734
106,80,50.554306
107,0,47.857334
107,1,48.878048
107,2,50.38634
107,3,48.862476
107,4,46.21984
107,5,48.94164
107,6,39.71841
107,7,42.557858
107,8,42.90681
107,9,42.741333
107,10,32.886833
107,11,33.761703
107,12,22.31108
107,13,26.256708
107,14,22.152533
107,15,19.276222
107,16,16.8371
107,17,16.559814
107,18,12.882856
107,19,14.055592
107,20,15.157307
107,21,16.74955
107,22,18.00975
107,23,15.284387
107,24,15.084473
107,25,15.836191
107,26,23.527018
107,27,20.291962
107,28,21.140078
107,29,19.109459
107,30,22.617332
107,31,25.07904
107,32,26.46426
107,33,23.958195
107,34,27.581846
107,35,26.842007
107,36,30.478012
107,37,30.3616
107,38,28.681028
107,39,29.495943
107,40,32.210613
107,41,29.570988
107,42,30.806679
107,43,30.441877
107,44,31.865442
107,45,30.21284
107,46,33.861824
107,47,33.2841
107,48,32.01282
107,49,33.39878
107,50,36.389538
107,51,40.741783
107,52,40.263493
107,53,38.339134
107,54,35.711803
107,55,35.813034
107,56,34.03142
107,57,34.526596
107,58,38.03404
107,59,41.049168
107,60,45.10192
107,61,48.82743
107,62,47.74547
107,63,46.012875
107,64,43.694447
107,65,42.778355
107,66,46.128105
107,67,46.503525
107,68,45.859688
107,69,46.924435
107,70,46.679344
107,71,47.972965
107,72,50.0993
107,73,48.538082
107,74,50.602707
107,75,45.486706
107,76,50.85994
107,77,54.001923
107,78,53.334732
107,79,49.79083
107,80,54.838993
108,0,48.678665
108,1,44.21808
108,2,42.031048
108,3,45.1264
108,4,44.338158
108,5,37.69349
108,6,36.758286
108,7,30.103561
108,8,34.094913
108,9,29.95653
108,10,37.778164
108,11,30.739922
108,12,33.578957
108,13,19.530039
108,14,20.870214
108,15,24.426088
108,16,21.248102
108,17,19.468674
108,18,22.80609
108,19,17.713263
108,20,14.354674
108,21,22.08703
108,22,14.800337
108,23,18.709778
108,24,21.721596
108,25,20.045715
108,26,24.114334
108,27,25.710323
108,28,27.989195
108,29,27.737963
108,30,31.21246
108,31,27.771528
108,32,28.293257
108,33,27.450441
108,34,29.181234
108,35,28.481796
108,36,28.667906
108,37,30.66311
108,38,32.247986
108,39,31.808847
108,40,35.00283
108,41,36.141796
108,42,31.515408
108,43,35.097466
108,44,35.52063
108,45,35.56053
108,46,35.60341
108,47,37.546204
108,48,40.343918
108,49,40.931183
108,50,43.454117
108,51,48.08747
108,52,48.50314
108,53,42.263294
108,54,38.43012
108,55,39.309856
108,56,41.71546
108,57,40.94772
108,58,41.906296
108,59,41.639038
108,60,43.902508
108,61,46.142815
108,62,48.37292
108,63,43.201992
108,64,43.66289
108,65,45.69829
108,66,48.794685
108,67,51.31792
108,68,53.696213
108,69,53.381264
108,70,53.567142
108,71,52.99813
108,72,53.398617
108,73,55.989532
108,74,51.752056
108,75,52.236637
108,76,52.86658
108,77,48.929726
108,78,43.486668
108,79,41.969143
108,80,45.169
109,0,46.434666
109,1,28.287184
109,2,31.95722
109,3,32.305214
109,4,29.8056
109,5,19.376684
109,6,23.769512
109,7,27.532104
109,8,25.155884
109,9,23.129154
109,10,24.708979
109,11,25.800177
109,12,16.35791
109,13,29.647694
109,14,20.367306
109,15,18.696987
109,16,18.295418
109,17,21.53766
109,18,21.117905
109,19,21.30827
109,20,22.584185
109,21,23.159534
109,22,26.26935
109,23,28.985323
109,24,29.207455
109,25,30.161211
109,26,30.838005
109,27,27.932955
109,28,30.934353
109,29,30.86113
109,30,28.769182
109,31,32.350166
109,32,31.883467
109,33,34.9252
109,34,30.01384
109,35,33.430073
109,36,32.84208
109,37,34.045525
109,38,35.065582
109,39,31.687262
109,40,34.999985
109,41,36.116436
109,42,33.98283
109,43,36.34614
109,44,36.576
109,45,37.071
109,46,39.423035
109,47,38.71784
109,48,39.54228
109,49,39.85582
109,50,38.148945
109,51,44.359333
109,52,44.86003
109,53,45.43465
109,54,46.10038
109,55,45.86345
109,56,46.21443
109,57,43.820812
109,58,46.86656
109,59,44.675407
109,60,49.605904
109,61,55.3746
109,62,54.40476
109,63,51.910973
109,64,50.18866
109,65,50.404984
109,66,50.96492
109,67,50.248447
109,68,48.96033
109,69,48.93477
109,70,51.47643
109,71,51.377766
109,72,53.5988
109,73,55.188267
109,74,56.756256
109,75,61.031334
109,76,57.16157
109,77,49.7814
109,78,47.76107
109,79,48.080772
109,80,46.4266
110,0,44.853752
110,1,40.35481
110,2,28.18413
110,3,23.670235
110,4,32.59925
110,5,17.790766
110,6,18.054434
110,7,18.389612
110,8,32.336876
110,9,26.373667
110,10,22.439743
110,11,24.644165
110,12,25.515894
110,13,17.538246
110,14,26.394712
110,15,20.643278
110,16,24.217373
110,17,23.566547
110,18,21.96152
110,19,23.443079
110,20,26.205414
110,21,29.311552
110,22,31.968994
110,23,30.068903
110,24,24.335238
110,25,23.86164
110,26,23.302782
110,27,26.34762
110,28,25.122225
110,29,31.039066
110,30,32.75391
110,31,33.292217
110,32,37.920288
110,33,40.016464
110,34,37.825333
110,35,36.89975
110,36,36.78789
110,37,31.890703
110,38,32.076283
110,39,33.316208
110,40,39.057335
110,41,40.87372
110,42,37.77377
110,43,35.540043
110,44,37.105576
110,45,40.852707
110,46,41.782433
110,47,44.184868
110,48,43.37078
110,49,39.387333
110,50,44.59656
110,51,53.770477
110,52,52.55028
110,53,49.935314
110,54,49.678387
110,55,49.0773
110,56,46.335785
110,57,44.722374
110,58,45.606834
110,59,45.667385
110,60,48.21735
110,61,52.16873
110,62,52.365738
110,63,47.002666
110,64,48.35758
110,65,50.190647
110,66,48.622707
110,67,45.39054
110,68,47.333393
110,69,48.482887
110,70,46.238976
110,71,46.991302
110,72,44.982162
110,73,45.08352
110,74,46.523834
110,75,41.39681
110,76,54.52893
110,77,51.56695
110,78,47.106792
110,79,48.324955
110,80,53.265778
111,0,41.75713
111,1,39.98004
111,2,28.794214
111,3,16.185223
111,4,20.222008
111,5,18.248442
111,6,15.544729
111,7,27.5315
111,8,24.121935
111,9,24.865923
111,10,34.54635
111,11,24.706654
111,12,28.300028
111,13,31.23615
111,14,31.878576
111,15,37.34495
111,16,36.765785
111,17,36.715397
111,18,30.50645
111,19,24.775433
111,20,25.718
111,21,27.015648
111,22,24.93346
111,23,25.00326
111,24,21.21326
111,25,25.681618
111,26,24.292675
111,27,27.735334
111,28,30.1752
111,29,30.257214
111,30,31.586939
111,31,31.521511
111,32,36.62681
111,33,37.202477
111,34,39.172516
111,35,32.965317
111,36,34.325924
111,37,33.95687
111,38,36.265633
111,39,36.279835
111,40,39.2751
111,41,38.48816
111,42,36.999256
111,43,39.522224
111,44,42.89028
111,45,41.433487
111,46,40.76095
111,47,41.440216
111,48,44.103252
111,49,45.676327
111,50,47.642857
111,51,54.661503
111,52,52.01065
111,53,51.484573
111,54,50.509636
111,55,50.199043
111,56,50.942364
111,57,49.51072
111,58,48.882763
111,59,51.143448
111,60,49.59881
111,61,57.833294
111,62,56.024193
111,63,51.120834
111,64,50.93292
111,65,50.897522
111,66,52.496593
111,67,51.989445
111,68,52.801907
111,69,52.1576
111,70,53.67209
111,71,48.929752
111,72,46.606186
111,73,45.774303
111,74,45.458538
111,75,46.48336
111,76,45.354958
111,77,41.878834
111,78,43.77766
111,79,38.31951
111,80,42.604
112,0,32.892445
112,1,23.923395
112,2,36.613365
112,3,19.057333
112,4,19.963802
112,5,25.545368
112,6,22.774635
112,7,21.94762
112,8,26.363085
112,9,34.221558
112,10,29.597862
112,11,29.197752
112,12,30.748203
112,13,34.957104
112,14,37.624287
112,15,36.536922
112,16,38.4417
112,17,33.205025
112,18,37.757298
112,19,22.544546
112,20,25.131144
112,21,25.26683
112,22,34.342937
112,23,31.183184
112,24,34.20565
112,25,35.634304
112,26,36.371758
112,27,27.810911
112,28,28.781038
112,29,30.78998
112,30,29.626068
112,31,31.87222
112,32,38.047123
112,33,40.83591
112,34,36.25168
112,35,38.076965
112,36,38.355145
112,37,37.805187
112,38,36.61944
112,39,39.626217
112,40,41.151806
112,41,41.721077
112,42,38.00496
112,43,38.77834
112,44,38.18799
112,45,40.88063
112,46,44.387123
112,47,46.18306
112,48,45.883568
112,49,46.53208
112,50,49.926556
112,51,53.066845
112,52,54.77594
112,53,50.069645
112,54,50.95153
112,55,52.000854
112,56,52.092537
112,57,49.377457
112,58,47.970898
112,59,45.425453
112,60,52.40786
112,61,55.742836
112,62,58.383026
112,63,53.702236
112,64,51.473644
112,65,50.824192
112,66,50.84242
112,67,49.590446
112,68,48.87276
112,69,48.105316
112,70,47.611156
112,71,47.966667
112,72,47.98192
112,73,47.33398
112,74,44.15375
112,75,49.295246
112,76,50.020477
112,77,44.839203
112,78,45.262165
112,79,46.49977
112,80,46.17236
113,0,42.626976
113,1,32.949333
113,2,31.691525
113,3,35.330025
113,4,32.543945
113,5,35.00142
113,6,38.89949
113,7,42.0915
113,8,42.998
113,9,38.148884
113,10,41.189865
113,11,39.914993
113,12,37.555744
113,13,37.33668
113,14,36.377586
113,15,37.265377
113,16,36.62583
113,17,33.183243
113,18,27.643068
113,19,34.006413
113,20,29.061558
113,21,26.373493
113,22,27.491945
113,23,32.789482
113,24,29.31035
113,25,31.9524
113,26,35.820473
113,27,35.045017
113,28,35.605114
113,29,27.0363
113,30,31.7286
113,31,34.907177
113,32,39.03322
113,33,40.5835
113,34,38.984684
113,35,40.22438
113,36,42.89545
113,37,39.28393
113,38,39.361713
113,39,39.271534
113,40,43.241
113,41,41.400204
113,42,38.88019
113,43,40.808098
113,44,43.75225
113,45,43.939156
113,46,45.008587
113,47,46.29597
113,48,50.162533
113,49,49.764915
113,50,54.061146
113,51,58.348038
113,52,56.897392
113,53,54.065525
113,54,52.12075
113,55,49.790707
113,56,48.959843
113,57,47.158974
113,58,50.12243
113,59,50.2401
113,60,50.854546
113,61,54.166725
113,62,56.55339
113,63,50.285873
113,64,51.33134
113,65,49.295795
113,66,48.758392
113,67,49.359554
113,68,47.666122
113,69,45.247932
113,70,43.673172
113,71,45.288395
113,72,45.28343
113,73,45.294945
113,74,43.405285
113,75,44.689526
113,76,45.1264
113,77,43.274254
113,78,42.16828
113,79,36.84769
113,80,39.30283
114,0,20.910154
114,1,33.217663
114,2,34.64301
114,3,35.65023
114,4,37.14232
114,5,35.84352
114,6,37.574966
114,7,38.505905
114,8,36.95642
114,9,37.6491
114,10,40.238647
114,11,32.4501
114,12,35.70139
114,13,35.36289
114,14,40.088097
114,15,36.079712
114,16,34.720493
114,17,34.89656
114,18,34.862667
114,19,35.164646
114,20,33.105026
114,21,32.632587
114,22,33.966953
114,23,28.67068
114,24,27.61687
114,25,29.234365
114,26,32.854706
114,27,36.234776
114,28,36.27153
114,29,35.242264
114,30,34.255188
114,31,37.521523
114,32,39.52748
114,33,39.515755
114,34,40.08282
114,35,40.181335
114,36,38.305862
114,37,41.62445
114,38,37.673206
114,39,40.113495
114,40,41.346058
114,41,43.62839
114,42,41.600567
114,43,43.956573
114,44,43.166935
114,45,47.176105
114,46,47.87397
114,47,47.763256
114,48,48.79934
114,49,48.45536
114,50,51.108078
114,51,59.17039
114,52,58.989334
114,53,54.03869
114,54,53.122242
114,55,52.568184
114,56,49.83119
114,57,49.266136
114,58,46.530926
114,59,47.326363
114,60,49.30482
114,61,56.01289
114,62,53.8868
114,63,52.367752
114,64,48.701218
114,65,50.633
114,66,51.432858
114,67,49.76741
114,68,49.157616
114,69,47.41
114,70,43.876404
114,71,42.373966
114,72,37.984943
114,73,36.553223
114,74,35.727184
114,75,38.718422
114,76,37.353554
114,77,31.611967
114,78,28.599167
114,79,31.36395
114,80,34.79854
115,0,110.029335
115,1,36.587128
115,2,33.825367
115,3,38.07911
115,4,43.409313
115,5,42.03596
115,6,38.34743
115,7,43.464478
115,8,35.90221
115,9,39.335598
115,10,41.547916
115,11,36.333893
115,12,33.302204
115,13,34.58477
115,14,38.68064
115,15,38.483555
115,16,35.573795
115,17,35.17893
115,18,32.357304
115,19,31.954655
115,20,29.638756
115,21,29.615353
115,22,24.352983
115,23,28.679352
115,24,26.413845
115,25,26.415907
115,26,29.487627
115,27,33.418625
115,28,37.240314
115,29,44.305374
115,30,44.282104
115,31,43.31026
115,32,46.505375
115,33,50.94802
115,34,45.393677
115,35,43.49662
115,36,42.67101
115,37,41.334293
115,38,44.077274
115,39,44.812954
115,40,47.51841
115,41,47.063847
115,42,45.204277
115,43,46.592594
115,44,46.6341
115,45,47.795216
115,46,49.557606
115,47,50.783604
115,48,51.425552
115,49,50.122845
115,50,50.545525
115,51,55.65243
115,52,55.63202
115,53,52.63341
115,54,50.52559
115,55,46.359474
115,56,44.936943
115,57,42.775417
115,58,46.890987
115,59,42.869156
115,60,43.017765
115,61,44.943684
115,62,44.242443
115,63,44.915787
115,64,49.215862
115,65,47.121964
115,66,47.318176
115,67,43.02822
115,68,36.922783
115,69,37.07659
115,70,38.339703
115,71,36.190228
115,72,30.633505
115,73,26.53693
115,74,28.118317
115,75,33.339752
115,76,30.163664
115,77,30.83966
115,78,23.415815
115,79,22.614044
115,80,30.340601
116,0,58.655666
116,1,36.476
116,2,34.62221
116,3,33.53228
116,4,37.84604
116,5,41.091267
116,6,40.413292
116,7,40.281883
116,8,25.376738
116,9,40.731853
116,10,40.793526
116,11,40.960976
116,12,35.517845
116,13,35.680515
116,14,38.26605
116,15,35.631283
116,16,38.721283
116,17,39.52629
116,18,33.471725
116,19,30.96622
116,20,30.527838
116,21,32.047806
116,22,31.73194
116,23,30.55253
116,24,33.525185
116,25,36.498394
116,26,36.429363
116,27,36.139347
116,28,37.885323
116,29,38.570023
116,30,39.580822
116,31,41.799
116,32,43.33537
116,33,46.945263
116,34,45.55257
116,35,44.487026
116,36,44.710567
116,37,46.646786
116,38,47.025246
116,39,48.563522
116,40,44.467182
116,41,45.607506
116,42,43.2965
116,43,44.797016
116,44,46.38324
116,45,47.710667
116,46,49.320675
116,47,50.388996
116,48,51.703342
116,49,52.699398
116,50,52.785152
116,51,54.57622
116,52,58.102
116,53,50.15879
116,54,46.666553
116,55,47.02713
116,56,46.815823
116,57,47.732952
116,58,45.709393
116,59,44.928562
116,60,47.314667
116,61,48.126297
116,62,46.228977
116,63,43.2609
116,64,41.710056
116,65,42.490543
116,66,42.768
116,67,38.7024
116,68,37.953335
116,69,28.095003
116,70,22.997452
116,71,22.43583
116,72,24.762833
116,73,29.727037
116,74,27.274792
116,75,24.235254
116,76,34.919556
116,77,30.20977
116,78,29.27181
116,79,30.150434
116,80,29.394611
117,0,61.360443
117,1,43.793423
117,2,45.649162
117,3,43.634476
117,4,45.493275
117,5,45.021442
117,6,44.552567
117,7,49.265125
117,8,51.26181
117,9,40.09513
117,10,47.678356
117,11,45.611427
117,12,44.197624
117,13,42.64524
117,14,39.629555
117,15,38.837124
117,16,35.836388
117,17,38.20476
117,18,35.25777
117,19,35.728344
117,20,31.45351
117,21,33.502914
117,22,34.526665
117,23,33.014668
117,24,36.961292
117,25,33.613743
117,26,35.255116
117,27,37.031666
117,28,37.221413
117,29,38.27944
117,30,38.24866
117,31,38.10561
117,32,38.86759
117,33,39.72343
117,34,39.573673
117,35,43.26613
117,36,42.26219
117,37,41.922615
117,38,45.742313
117,39,44.48654
117,40,48.628975
117,41,49.646667
117,42,48.834133
117,43,46.915855
117,44,47.113956
117,45,46.615627
117,46,49.859005
117,47,48.302486
117,48,45.68988
117,49,45.87436
117,50,47.43965
117,51,50.408092
117,52,50.88882
117,53,43.12
117,54,44.57024
117,55,40.5081
117,56,41.32805
117,57,36.78875
117,58,40.34481
117,59,41.10828
117,60,35.754574
117,61,42.198833
117,62,39.20078
117,63,39.49165
117,64,40.84066
117,65,34.761612
117,66,37.016468
117,67,29.919603
117,68,46.242706
117,69,27.564713
117,70,27.148
117,71,30.356829
117,72,30.248917
117,73,39.205715
117,74,38.59927
117,75,34.541832
117,76,39.875797
117,77,31.791817
117,78,34.70419
117,79,31.344934
117,80,36.694473
118,0,51.856445
118,1,40.58787
118,2,41.769978
118,3,41.94876
118,4,42.27166
118,5,42.327652
118,6,44.59699
118,7,47.824875
118,8,40.791027
118,9,49.12789
118,10,52.240677
118,11,44.405624
118,12,45.395397
118,13,44.713444
118,14,40.96327
118,15,41.80634
118,16,41.91887
118,17,41.760387
118,18,40.909733
118,19,42.042896
118,20,39.84305
118,21,40.3418
118,22,43.770744
118,23,40.34059
